VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,02/08/2018 06:02:57 AM,02/08/2018 06:12:19 AM,4,1.99,1,N,140,162,2,9,0,0.5,0,0,0.3,9.8
2,02/08/2018 06:25:23 AM,02/08/2018 06:30:58 AM,4,1.08,1,N,262,237,1,6,0,0.5,1,0,0.3,7.8
2,02/08/2018 06:40:25 AM,02/08/2018 06:50:08 AM,4,1.6,1,N,236,141,1,9,0,0.5,1.96,0,0.3,11.76
1,02/08/2018 06:51:02 AM,02/08/2018 06:56:19 AM,1,0.6,1,N,237,237,1,5,0,0.5,1.45,0,0.3,7.25
1,02/08/2018 06:25:49 AM,02/08/2018 06:31:32 AM,1,0.9,1,N,48,161,1,6,0,0.5,1.35,0,0.3,8.15
1,02/08/2018 06:40:31 AM,02/08/2018 06:46:33 AM,1,1.7,1,N,100,142,1,7.5,0,0.5,1.83,0,0.3,10.13
1,02/08/2018 06:47:47 AM,02/08/2018 06:52:19 AM,1,1.1,1,N,142,230,1,5.5,0,0.5,1.25,0,0.3,7.55
1,02/08/2018 06:54:02 AM,02/08/2018 06:55:58 AM,1,0.3,1,N,230,161,2,3.5,0,0.5,0,0,0.3,4.3
1,02/08/2018 06:13:20 AM,02/08/2018 06:19:25 AM,1,1.6,1,N,229,263,1,7,0,0.5,1.55,0,0.3,9.35
1,02/08/2018 06:48:04 AM,02/08/2018 06:52:49 AM,1,0.7,1,N,163,229,1,5,0,0.5,2.5,0,0.3,8.3
1,02/08/2018 06:51:16 AM,02/08/2018 06:59:13 AM,1,1.9,1,N,236,162,2,8.5,0,0.5,0,0,0.3,9.3
1,02/08/2018 06:29:37 AM,02/08/2018 06:31:10 AM,1,0,1,N,42,42,2,3,0,0.5,0,0,0.3,3.8
1,02/08/2018 06:36:10 AM,02/08/2018 06:44:38 AM,1,1.9,1,N,42,151,1,8.5,0,0.5,1.85,0,0.3,11.15
1,02/08/2018 06:59:26 AM,02/08/2018 07:04:30 AM,1,0.9,1,N,238,24,1,6,0,0.5,1.35,0,0.3,8.15
1,02/08/2018 06:56:08 AM,02/08/2018 07:03:59 AM,1,1.6,1,N,237,143,2,8,0,0.5,0,0,0.3,8.8
2,02/08/2018 06:09:06 AM,02/08/2018 06:22:38 AM,2,2.26,1,N,125,87,1,11,0,0.5,2.95,0,0.3,14.75
2,02/08/2018 06:30:27 AM,02/08/2018 06:45:59 AM,2,5.97,1,N,87,230,1,19.5,0,0.5,4.06,0,0.3,24.36
2,02/08/2018 06:46:54 AM,02/08/2018 06:51:19 AM,2,0.56,1,N,48,230,1,5,0,0.5,1.45,0,0.3,7.25
2,02/08/2018 07:00:23 AM,02/08/2018 07:10:32 AM,2,0.76,1,N,163,48,1,8,0,0.5,1.76,0,0.3,10.56
1,02/08/2018 06:20:50 AM,02/08/2018 06:25:22 AM,1,1.1,1,N,151,239,1,6,0,0.5,1.35,0,0.3,8.15
2,02/08/2018 06:01:16 AM,02/08/2018 06:12:05 AM,1,2.55,1,N,79,13,1,11,0,0.5,2.36,0,0.3,14.16
2,02/08/2018 06:34:20 AM,02/08/2018 06:59:14 AM,1,10.09,1,N,113,138,1,30,0,0.5,7.75,5.76,0.3,44.31
1,02/08/2018 06:04:32 AM,02/08/2018 06:11:47 AM,1,1.6,1,N,162,140,2,7.5,0,0.5,0,0,0.3,8.3
1,02/08/2018 06:28:27 AM,02/08/2018 06:33:29 AM,1,1,1,N,237,170,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 06:42:50 AM,02/08/2018 06:49:27 AM,1,1,1,N,170,186,1,6.5,0,0.5,1.8,0,0.3,9.1
1,02/08/2018 06:50:40 AM,02/08/2018 06:59:01 AM,1,1.2,1,N,186,107,2,7.5,0,0.5,0,0,0.3,8.3
2,02/08/2018 06:18:30 AM,02/08/2018 07:03:36 AM,1,14.24,2,N,130,114,2,52,0,0.5,0,5.76,0.3,58.56
1,02/08/2018 06:01:50 AM,02/08/2018 06:11:13 AM,1,1.6,1,N,48,233,2,8.5,0,0.5,0,0,0.3,9.3
1,02/08/2018 06:30:56 AM,02/08/2018 06:40:26 AM,1,2.1,1,N,162,90,1,9,0,0.5,2.45,0,0.3,12.25
1,02/08/2018 06:45:32 AM,02/08/2018 07:03:51 AM,1,3.1,1,N,68,231,2,14,0,0.5,0,0,0.3,14.8
2,02/08/2018 06:24:41 AM,02/08/2018 06:27:55 AM,1,0.84,1,N,48,230,2,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 06:38:38 AM,02/08/2018 06:42:00 AM,1,0.85,1,N,100,230,2,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 06:51:52 AM,02/08/2018 06:57:46 AM,1,1.09,1,N,48,170,1,6,0,0.5,1.36,0,0.3,8.16
1,02/08/2018 06:48:27 AM,02/08/2018 07:15:06 AM,1,11.2,1,N,48,138,1,33,0,0.5,9.85,5.76,0.3,49.41
2,02/08/2018 06:22:35 AM,02/08/2018 06:50:08 AM,1,6.02,1,N,164,13,1,23,0,0.5,5.95,0,0.3,29.75
2,02/08/2018 06:53:25 AM,02/08/2018 07:12:01 AM,1,4.58,1,N,13,230,1,17.5,0,0.5,2.74,0,0.3,21.04
1,02/08/2018 06:24:13 AM,02/08/2018 06:36:14 AM,1,4.4,1,N,74,170,2,14,0,0.5,0,0,0.3,14.8
1,02/08/2018 06:37:06 AM,02/08/2018 06:42:28 AM,1,1.2,1,N,137,161,1,6,0,0.5,1.7,0,0.3,8.5
1,02/08/2018 06:46:29 AM,02/08/2018 06:53:39 AM,1,0.8,1,N,163,50,1,6.5,0,0.5,1.45,0,0.3,8.75
2,02/08/2018 06:11:07 AM,02/08/2018 06:30:53 AM,2,9.62,1,N,151,138,1,27,0,0.5,0,5.76,0.3,33.56
2,02/08/2018 06:22:25 AM,02/08/2018 06:25:31 AM,1,0.76,1,N,236,237,1,4.5,0,0.5,1.32,0,0.3,6.62
2,02/08/2018 06:28:39 AM,02/08/2018 06:30:00 AM,1,0.5,1,N,141,237,2,3.5,0,0.5,0,0,0.3,4.3
2,02/08/2018 06:43:18 AM,02/09/2018 06:30:00 AM,1,1.95,1,N,239,230,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 06:57:09 AM,02/08/2018 07:01:43 AM,1,0.99,1,N,142,163,1,5.5,0,0.5,1.26,0,0.3,7.56
1,02/08/2018 06:48:11 AM,02/08/2018 07:09:44 AM,1,5,1,N,226,50,2,19,0,0.5,0,0,0.3,19.8
2,02/08/2018 06:25:03 AM,02/08/2018 06:48:47 AM,1,10.94,1,N,230,138,1,32,0,0.5,9.64,5.76,0.3,48.2
2,02/08/2018 06:34:17 AM,02/08/2018 06:38:32 AM,1,0.65,1,N,68,170,1,5,0,0.5,1.16,0,0.3,6.96
2,02/08/2018 06:42:08 AM,02/08/2018 06:51:58 AM,1,2.53,1,N,186,231,1,10,0,0.5,1,0,0.3,11.8
1,02/08/2018 06:39:33 AM,02/08/2018 06:50:23 AM,1,2.8,1,N,186,236,1,10.5,0,0.5,2.25,0,0.3,13.55
1,02/08/2018 06:58:39 AM,02/08/2018 07:26:18 AM,1,4.7,1,N,163,7,2,20.5,0,0.5,0,0,0.3,21.3
1,02/08/2018 06:34:46 AM,02/08/2018 07:24:10 AM,3,18.4,2,N,132,211,1,52,0,0.5,4,5.76,0.3,62.56
2,02/08/2018 06:49:58 AM,02/08/2018 06:56:02 AM,1,0.92,1,N,100,234,1,6,0,0.5,3.2,0,0.3,10
2,02/08/2018 06:10:06 AM,02/08/2018 06:13:50 AM,2,1,1,N,48,161,1,5,0,0.5,1.16,0,0.3,6.96
2,02/08/2018 06:26:14 AM,02/08/2018 06:32:32 AM,2,1.55,1,N,100,143,1,7,0,0.5,1.95,0,0.3,9.75
2,02/08/2018 06:34:46 AM,02/08/2018 06:49:20 AM,2,6.03,1,N,143,244,1,19,0,0.5,3.56,0,0.3,23.36
2,02/08/2018 06:58:40 AM,02/08/2018 07:14:24 AM,2,2.35,1,N,152,74,1,12,0,0.5,2.56,0,0.3,15.36
2,02/08/2018 06:38:51 AM,02/08/2018 06:41:59 AM,6,0.58,1,N,137,107,1,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 06:46:08 AM,02/08/2018 07:00:56 AM,6,2.46,1,N,79,13,1,12,0,0.5,1,0,0.3,13.8
2,02/08/2018 06:09:29 AM,02/08/2018 06:18:34 AM,1,2.43,1,N,68,161,1,9.5,0,0.5,3.09,0,0.3,13.39
2,02/08/2018 06:45:24 AM,02/08/2018 06:48:51 AM,1,0.85,1,N,170,162,1,5,0,0.5,1.16,0,0.3,6.96
2,02/08/2018 06:57:16 AM,02/08/2018 07:12:02 AM,1,1.47,1,N,229,48,1,10.5,0,0.5,2.82,0,0.3,14.12
2,02/08/2018 06:32:24 AM,02/08/2018 06:40:52 AM,1,1.73,1,N,114,13,1,8,0,0.5,1,0,0.3,9.8
2,02/08/2018 06:42:35 AM,02/08/2018 06:57:19 AM,1,3.39,1,N,13,230,1,13,0,0.5,2,0,0.3,15.8
1,02/08/2018 06:36:12 AM,02/08/2018 06:39:14 AM,1,1.1,1,N,263,141,2,5,0,0.5,0,0,0.3,5.8
1,02/08/2018 06:52:56 AM,02/08/2018 06:58:31 AM,1,1.1,1,N,79,231,1,6,0,0.5,1.35,0,0.3,8.15
2,02/08/2018 06:22:41 AM,02/08/2018 06:24:21 AM,1,0.35,1,N,107,79,1,3.5,0,0.5,0.64,0,0.3,4.94
2,02/08/2018 06:43:30 AM,02/08/2018 06:46:14 AM,1,0.75,1,N,79,114,1,4.5,0,0.5,0.75,0,0.3,6.05
2,02/08/2018 06:54:46 AM,02/08/2018 06:56:19 AM,1,0.58,1,N,107,137,1,3.5,0,0.5,0.86,0,0.3,5.16
2,02/08/2018 06:58:16 AM,02/08/2018 07:01:43 AM,1,0.74,1,N,137,170,2,5,0,0.5,0,0,0.3,5.8
1,02/08/2018 06:02:33 AM,02/08/2018 06:06:59 AM,1,1.4,1,N,143,239,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 06:37:00 AM,02/08/2018 06:42:10 AM,1,1.1,1,N,48,50,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 06:44:09 AM,02/08/2018 06:47:03 AM,1,0.6,1,N,50,142,2,4,0,0.5,0,0,0.3,4.8
1,02/08/2018 06:57:34 AM,02/08/2018 07:03:35 AM,1,1.1,1,N,48,100,1,6.5,0,0.5,1.83,0,0.3,9.13
1,02/08/2018 06:07:24 AM,02/08/2018 06:10:43 AM,1,0.7,1,N,164,107,1,4.5,0,0.5,1.05,0,0.3,6.35
1,02/08/2018 06:13:29 AM,02/08/2018 06:22:07 AM,1,1.9,1,N,137,161,1,8.5,0,0.5,1.85,0,0.3,11.15
1,02/08/2018 06:34:56 AM,02/08/2018 06:37:44 AM,1,0.6,1,N,186,164,2,4,0,0.5,0,0,0.3,4.8
1,02/08/2018 06:45:39 AM,02/08/2018 06:53:02 AM,1,1.2,1,N,186,137,1,7,0,0.5,1.95,0,0.3,9.75
1,02/08/2018 06:41:30 AM,02/08/2018 07:21:16 AM,2,9.5,1,N,132,95,1,33.5,0,0.5,6.5,0,0.3,40.8
2,02/08/2018 06:38:05 AM,02/08/2018 06:45:06 AM,2,1.6,1,N,141,142,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 06:47:30 AM,02/08/2018 06:57:11 AM,2,1.8,1,N,142,140,1,8.5,0,0.5,1,0,0.3,10.3
1,02/08/2018 06:06:35 AM,02/08/2018 06:11:20 AM,2,0.9,1,N,79,148,1,6,0,0.5,1.7,0,0.3,8.5
1,02/08/2018 06:25:13 AM,02/08/2018 06:29:03 AM,1,1.1,1,N,249,246,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 06:37:03 AM,02/08/2018 06:43:36 AM,1,1.3,1,N,186,230,1,7,0,0.5,1.55,0,0.3,9.35
1,02/08/2018 06:54:08 AM,02/08/2018 07:00:15 AM,1,0.9,1,N,186,234,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 06:47:02 AM,02/08/2018 06:54:31 AM,6,1.43,1,N,229,140,1,7,0,0.5,1,0,0.3,8.8
2,02/08/2018 06:44:10 AM,02/08/2018 07:01:08 AM,1,3.45,1,N,13,186,2,14.5,0,0.5,0,0,0.3,15.3
1,02/08/2018 06:18:08 AM,02/08/2018 06:29:43 AM,1,1.9,1,N,74,166,2,9.5,0,0.5,0,0,0.3,10.3
2,02/08/2018 06:34:50 AM,02/08/2018 06:46:36 AM,1,2.65,1,N,79,186,2,10.5,0,0.5,0,0,0.3,11.3
2,02/08/2018 06:47:40 AM,02/08/2018 06:51:40 AM,1,1.36,1,N,186,107,1,6,0,0.5,2.04,0,0.3,8.84
2,02/08/2018 06:55:00 AM,02/08/2018 07:07:10 AM,1,2.27,1,N,107,261,2,10.5,0,0.5,0,0,0.3,11.3
1,02/08/2018 06:18:42 AM,02/08/2018 06:27:17 AM,1,1.7,1,N,48,162,1,8.5,0,0.5,2.3,0,0.3,11.6
1,02/08/2018 06:31:25 AM,02/08/2018 06:41:22 AM,1,2.3,1,N,141,145,2,10,0,0.5,0,0,0.3,10.8
1,02/08/2018 06:52:56 AM,02/08/2018 07:03:10 AM,1,3.5,1,N,141,74,1,12,0,0.5,2.55,0,0.3,15.35
1,02/08/2018 06:11:02 AM,02/08/2018 06:19:36 AM,1,1.7,1,N,186,50,1,8,0,0.5,1.75,0,0.3,10.55
1,02/08/2018 06:39:04 AM,02/08/2018 06:44:12 AM,1,1.3,1,N,48,43,2,6.5,0,0.5,0,0,0.3,7.3
1,02/08/2018 06:59:11 AM,02/08/2018 07:08:48 AM,1,1.6,1,N,100,162,2,8.5,0,0.5,0,0,0.3,9.3
1,02/08/2018 06:51:21 AM,02/08/2018 07:09:13 AM,1,4,1,N,162,231,2,16,0,0.5,0,0,0.3,16.8
2,02/08/2018 06:12:40 AM,02/08/2018 06:19:51 AM,1,1.31,1,N,170,48,1,7,0,0.5,1,0,0.3,8.8
2,02/08/2018 06:26:02 AM,02/08/2018 06:33:28 AM,1,1.86,1,N,48,229,1,8,0,0.5,2.2,0,0.3,11
2,02/08/2018 06:38:11 AM,02/08/2018 06:46:51 AM,1,0.88,1,N,233,161,1,7,0,0.5,1,0,0.3,8.8
2,02/08/2018 06:58:57 AM,02/08/2018 07:07:49 AM,1,1.09,1,N,48,161,2,7.5,0,0.5,0,0,0.3,8.3
2,02/08/2018 06:38:47 AM,02/08/2018 06:54:57 AM,1,3.51,1,N,261,164,1,14,0,0.5,2.96,0,0.3,17.76
1,02/08/2018 06:16:41 AM,02/08/2018 07:15:15 AM,1,19,2,N,132,48,3,52,0,0.5,0,5.76,0.3,58.56
1,02/08/2018 06:27:30 AM,02/08/2018 06:38:47 AM,2,2.6,1,N,249,161,1,10.5,0,0.5,3.35,0,0.3,14.65
1,02/08/2018 06:56:14 AM,02/08/2018 07:02:42 AM,1,1.3,1,N,162,68,1,6.5,0,0.5,1.45,0,0.3,8.75
1,02/08/2018 06:11:57 AM,02/08/2018 07:02:28 AM,2,16.8,1,N,132,80,1,50,0,0.5,10.16,0,0.3,60.96
2,02/08/2018 06:27:43 AM,02/08/2018 06:32:57 AM,2,0.9,1,N,100,230,1,5,0,0.5,1.16,0,0.3,6.96
2,02/08/2018 06:43:41 AM,02/08/2018 06:49:57 AM,2,1.07,1,N,100,161,1,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 06:58:47 AM,02/08/2018 07:34:44 AM,2,17.6,3,N,48,1,1,67.5,0,0,17.06,17.5,0.3,102.36
1,02/08/2018 06:03:57 AM,02/08/2018 06:12:07 AM,1,1.3,1,N,100,161,2,7,0,0.5,0,0,0.3,7.8
1,02/08/2018 06:26:37 AM,02/08/2018 06:41:09 AM,1,2.8,1,N,100,140,1,12.5,0,0.5,2.66,0,0.3,15.96
1,02/08/2018 06:47:15 AM,02/08/2018 06:50:22 AM,1,0.6,1,N,141,229,1,4.5,0,0.5,1.59,0,0.3,6.89
2,02/08/2018 06:17:40 AM,02/08/2018 06:20:45 AM,1,0.8,1,N,162,162,1,4.5,0,0.5,1.32,0,0.3,6.62
2,02/08/2018 06:31:07 AM,02/08/2018 06:37:10 AM,1,1.25,1,N,107,161,1,6.5,0,0.5,1.46,0,0.3,8.76
2,02/08/2018 06:44:05 AM,02/08/2018 06:46:52 AM,1,0.76,1,N,234,113,2,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 06:52:16 AM,02/08/2018 06:55:23 AM,1,0.6,1,N,114,249,1,4.5,0,0.5,1.06,0,0.3,6.36
2,02/08/2018 06:57:06 AM,02/08/2018 07:02:10 AM,1,1.48,1,N,249,164,1,6.5,0,0.5,1.46,0,0.3,8.76
2,02/08/2018 06:00:20 AM,02/08/2018 06:05:54 AM,6,1.54,1,N,43,239,2,7,0,0.5,0,0,0.3,7.8
2,02/08/2018 06:18:35 AM,02/08/2018 06:24:59 AM,6,0.79,1,N,239,143,1,6,0,0.5,1.7,0,0.3,8.5
2,02/08/2018 06:27:41 AM,02/08/2018 06:36:36 AM,6,1.99,1,N,143,236,1,9,0,0.5,1.96,0,0.3,11.76
2,02/08/2018 06:38:46 AM,02/08/2018 06:51:56 AM,6,1.7,1,N,236,262,1,10,0,0.5,2.16,0,0.3,12.96
2,02/08/2018 06:53:49 AM,02/08/2018 07:07:09 AM,6,2.3,1,N,262,163,1,11,0,0.5,1.5,0,0.3,13.3
1,02/08/2018 06:12:48 AM,02/08/2018 06:23:42 AM,2,3.1,1,N,263,170,1,11,0,0.5,2,0,0.3,13.8
1,02/08/2018 06:52:17 AM,02/08/2018 06:55:44 AM,2,0.5,1,N,233,162,1,4.5,0,0.5,1.05,0,0.3,6.35
2,02/08/2018 06:21:16 AM,02/08/2018 06:33:45 AM,1,4.35,1,N,262,107,1,14.5,0,0.5,3.06,0,0.3,18.36
2,02/08/2018 06:37:12 AM,02/08/2018 06:42:21 AM,1,1.53,1,N,107,162,1,6.5,0,0.5,1.46,0,0.3,8.76
1,02/08/2018 06:33:38 AM,02/08/2018 06:55:32 AM,1,11,1,N,162,138,1,31,0,0.5,7.5,5.76,0.3,45.06
2,02/08/2018 06:36:00 AM,02/08/2018 06:50:59 AM,1,2.98,1,N,262,230,1,12.5,0,0.5,1,0,0.3,14.3
2,02/08/2018 06:24:14 AM,02/08/2018 06:46:28 AM,1,10.65,1,N,161,138,2,30.5,0,0.5,0,5.76,0.3,37.06
2,02/08/2018 06:25:57 AM,02/08/2018 06:36:52 AM,1,1.91,1,N,70,82,2,9.5,0,0.5,0,0,0.3,10.3
2,02/08/2018 06:38:29 AM,02/08/2018 06:43:17 AM,1,0.79,1,N,82,173,2,5.5,0,0.5,0,0,0.3,6.3
2,02/08/2018 06:49:10 AM,02/08/2018 06:50:27 AM,1,0.39,1,N,82,129,2,3,0,0.5,0,0,0.3,3.8
2,02/08/2018 06:38:17 AM,02/08/2018 06:54:01 AM,3,5.07,1,N,107,75,2,17.5,0,0.5,0,0,0.3,18.3
2,02/08/2018 06:01:16 AM,02/08/2018 06:09:12 AM,5,1.25,1,N,186,170,1,7.5,0,0.5,1.66,0,0.3,9.96
2,02/08/2018 06:57:43 AM,02/08/2018 07:08:51 AM,1,3.92,1,N,107,87,2,14,0,0.5,0,0,0.3,14.8
2,02/08/2018 06:34:38 AM,02/08/2018 06:38:35 AM,1,1.32,1,N,236,237,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 06:45:00 AM,02/08/2018 06:58:48 AM,1,2.45,1,N,142,164,1,11.5,0,0.5,2.46,0,0.3,14.76
2,02/08/2018 06:37:42 AM,02/08/2018 06:40:14 AM,2,0.83,1,N,237,237,1,4.5,0,0.5,1.59,0,0.3,6.89
2,02/08/2018 05:56:30 AM,02/08/2018 06:38:14 AM,2,19.83,2,N,132,141,2,52,0,0.5,0,5.76,0.3,58.56
2,02/08/2018 06:39:01 AM,02/08/2018 06:49:15 AM,2,2.34,1,N,141,234,1,9.5,0,0.5,1.54,0,0.3,11.84
2,02/08/2018 06:27:50 AM,02/08/2018 07:08:32 AM,1,17.43,2,N,100,132,1,52,0,0.5,14.58,5.5,0.3,72.88
1,02/08/2018 06:07:15 AM,02/08/2018 06:09:18 AM,1,0.5,1,N,236,75,2,4,0,0.5,0,0,0.3,4.8
1,02/08/2018 06:18:07 AM,02/08/2018 06:23:23 AM,1,1.8,1,N,236,43,2,7,0,0.5,0,0,0.3,7.8
1,02/08/2018 06:43:27 AM,02/08/2018 06:50:25 AM,1,1.5,1,N,142,161,2,7,0,0.5,0,0,0.3,7.8
2,02/08/2018 06:23:26 AM,02/08/2018 06:28:56 AM,2,1.37,1,N,74,43,2,6.5,0,0.5,0,0,0.3,7.3
2,02/08/2018 06:51:50 AM,02/08/2018 06:54:38 AM,2,0.72,1,N,113,148,1,4.5,0,0.5,1.06,0,0.3,6.36
1,02/08/2018 06:13:53 AM,02/08/2018 06:16:12 AM,1,0.5,1,N,41,166,1,4,0,0.5,0,0,0.3,4.8
1,02/08/2018 06:22:34 AM,02/08/2018 06:31:42 AM,1,1.7,1,N,151,42,1,9,0,0.5,1.96,0,0.3,11.76
1,02/08/2018 06:51:10 AM,02/08/2018 07:26:19 AM,1,10.7,1,N,142,138,1,36,0,0.5,8.5,5.76,0.3,51.06
1,02/08/2018 06:20:25 AM,02/08/2018 06:26:53 AM,1,2,1,N,68,161,1,8,0,0.5,1,0,0.3,9.8
1,02/08/2018 06:41:14 AM,02/08/2018 06:50:19 AM,1,2.2,1,N,151,142,1,9,0,0.5,1.3,0,0.3,11.1
1,02/08/2018 06:54:28 AM,02/08/2018 07:02:15 AM,1,1.6,1,N,239,237,2,8,0,0.5,0,0,0.3,8.8
1,02/08/2018 06:10:12 AM,02/08/2018 06:15:43 AM,1,1.1,1,Y,186,68,1,6,0,0.5,1.35,0,0.3,8.15
1,02/08/2018 06:26:08 AM,02/08/2018 06:31:06 AM,1,1.3,1,Y,186,161,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 06:35:30 AM,02/08/2018 06:39:50 AM,1,0.7,1,Y,164,170,1,5,0,0.5,1.7,0,0.3,7.5
1,02/08/2018 06:48:09 AM,02/08/2018 06:57:04 AM,1,1.9,1,N,186,79,2,9,0,0.5,0,0,0.3,9.8
1,02/08/2018 06:27:59 AM,02/08/2018 06:33:32 AM,1,1,1,N,144,87,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 06:00:08 AM,02/08/2018 06:05:06 AM,1,1.1,1,N,186,230,2,6,0.5,0.5,0,0,0.3,7.3
1,02/08/2018 06:19:25 AM,02/08/2018 06:23:15 AM,1,1.1,1,N,186,68,1,5.5,0,0.5,1.55,0,0.3,7.85
1,02/08/2018 06:27:16 AM,02/08/2018 06:38:40 AM,1,1.9,1,N,246,161,1,10,0,0.5,2.15,0,0.3,12.95
1,02/08/2018 06:46:56 AM,02/08/2018 06:56:05 AM,1,1.9,1,N,186,163,1,8.5,0,0.5,1.85,0,0.3,11.15
2,02/08/2018 06:38:59 AM,02/08/2018 06:58:32 AM,1,10.45,1,N,162,138,2,30,0,0.5,0,5.76,0.3,36.56
2,02/08/2018 06:14:46 AM,02/08/2018 06:22:12 AM,1,1.02,1,N,137,186,2,6.5,0,0.5,0,0,0.3,7.3
2,02/08/2018 06:26:15 AM,02/08/2018 06:33:42 AM,1,1.22,1,N,100,161,1,7,0,0.5,1.95,0,0.3,9.75
1,02/08/2018 06:08:16 AM,02/08/2018 06:11:18 AM,1,0.6,1,N,234,170,2,4,0,0.5,0,0,0.3,4.8
1,02/08/2018 06:17:48 AM,02/08/2018 06:40:18 AM,1,10,1,N,164,138,2,29.5,0,0.5,0,5.76,0.3,36.06
1,02/08/2018 06:54:07 AM,02/08/2018 07:00:18 AM,1,0.9,1,N,263,75,2,6,0,0.5,0,0,0.3,6.8
1,02/08/2018 06:36:12 AM,02/08/2018 06:58:12 AM,1,10.3,1,N,161,138,1,30,0,0.5,9.1,5.76,0.3,45.66
2,02/08/2018 06:36:21 AM,02/08/2018 06:42:59 AM,1,1.91,1,N,234,230,1,8,0,0.5,2.2,0,0.3,11
2,02/08/2018 06:45:45 AM,02/08/2018 06:53:00 AM,1,0.67,1,N,48,161,1,6,0,0.5,2.04,0,0.3,8.84
2,02/08/2018 06:24:24 AM,02/08/2018 06:34:47 AM,1,2.23,1,N,82,157,1,9.5,0,0.5,0,0,0.3,10.3
2,02/08/2018 06:22:38 AM,02/08/2018 06:31:17 AM,2,1.37,1,N,50,246,1,8,0,0.5,1.76,0,0.3,10.56
2,02/08/2018 06:37:36 AM,02/08/2018 06:38:56 AM,2,0.28,1,N,90,186,1,3,0,0.5,0.76,0,0.3,4.56
2,02/08/2018 06:40:17 AM,02/08/2018 06:55:07 AM,2,4.05,1,N,186,13,1,14.5,0,0.5,2.3,0,0.3,17.6
2,02/08/2018 06:21:23 AM,02/08/2018 06:27:09 AM,5,1.09,1,N,158,231,1,6,0,0.5,2.04,0,0.3,8.84
2,02/08/2018 06:33:30 AM,02/08/2018 06:49:48 AM,5,5.25,1,N,231,143,1,17,0,0.5,3,0,0.3,20.8
2,02/08/2018 06:54:58 AM,02/08/2018 07:03:18 AM,5,1.68,1,N,143,161,1,7.5,0,0.5,1.66,0,0.3,9.96
1,02/08/2018 06:55:23 AM,02/08/2018 07:07:37 AM,1,2.6,1,N,264,140,1,11,0,0.5,1,0,0.3,12.8
2,02/08/2018 06:18:58 AM,02/08/2018 06:53:52 AM,1,18.21,2,N,142,132,1,52,0,0.5,11.67,5.54,0.3,70.01
2,02/08/2018 06:30:25 AM,02/08/2018 06:43:54 AM,2,3.34,2,N,145,68,1,52,0,0.5,10,5.76,0.3,68.56
1,02/08/2018 06:50:41 AM,02/08/2018 07:09:53 AM,1,4.4,1,N,141,166,1,17,0,0.5,3.55,0,0.3,21.35
2,02/08/2018 06:34:50 AM,02/08/2018 06:40:22 AM,1,1.94,1,N,163,236,2,7.5,0,0.5,0,0,0.3,8.3
2,02/08/2018 06:42:26 AM,02/08/2018 06:50:07 AM,1,1.66,1,N,236,237,2,8,0,0.5,0,0,0.3,8.8
2,02/08/2018 06:02:28 AM,02/08/2018 06:04:49 AM,2,0.43,1,N,48,48,2,4,0,0.5,0,0,0.3,4.8
2,02/08/2018 06:07:29 AM,02/08/2018 06:10:12 AM,2,0.77,1,N,48,246,2,4.5,0,0.5,0,0,0.3,5.3
2,02/08/2018 06:23:08 AM,02/08/2018 06:28:45 AM,2,1.72,1,N,90,161,1,7,0,0.5,1,0,0.3,8.8
2,02/08/2018 06:33:48 AM,02/08/2018 06:39:15 AM,2,1.03,1,N,164,107,2,6,0,0.5,0,0,0.3,6.8
2,02/08/2018 06:45:21 AM,02/08/2018 06:54:26 AM,2,1.6,1,N,107,230,1,8,0,0.5,1,0,0.3,9.8
2,02/08/2018 06:45:19 AM,02/08/2018 06:46:00 AM,1,0.35,1,N,263,236,2,3,0,0.5,0,0,0.3,3.8
2,02/08/2018 06:47:06 AM,02/08/2018 06:51:27 AM,1,0.79,1,N,236,75,1,5,0,0.5,1,0,0.3,6.8
2,02/08/2018 06:35:36 AM,02/08/2018 06:54:58 AM,6,10.37,1,N,162,138,1,29,0,0.5,7.11,5.76,0.3,42.67
1,02/08/2018 06:21:53 AM,02/08/2018 06:26:22 AM,1,1,1,N,163,230,2,5.5,0,0.5,0,0,0.3,6.3
1,02/08/2018 06:32:52 AM,02/08/2018 06:49:10 AM,1,3.3,1,N,170,75,1,14.5,0,0.5,3.8,0,0.3,19.1
